jabatan,instansi,unit_kerja,formasi,khusus_atau_disabilitas,penghasilan_min,penghasilan_max,kebutuhan,verifikasi
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Provinsi Daerah Khusus Ibukota Jakarta,PEMERINTAH PROVINSI DKI JAKARTA | BADAN KEPEGAWAIAN DAERAH | SUKU BADAN KEPEGAWAIAN DAERAH KOTA ADMINISTRASI JAKARTA BARAT | SUBKELOMPOK KINERJA DAN PENGHARGAAN SUKU BADAN KEPEGAWAIAN DAERAH KOTA ADMINISTRASI JAKARTA BARAT,CPNS Umum,Ya,7.09,21.51,1,31
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Provinsi Daerah Khusus Ibukota Jakarta,PEMERINTAH PROVINSI DKI JAKARTA | BADAN KEPEGAWAIAN DAERAH | SUKU BADAN KEPEGAWAIAN DAERAH KOTA ADMINISTRASI JAKARTA SELATAN | SUBKELOMPOK JABATAN DAN KEPANGKATAN SUKU BADAN KEPEGAWAIAN DAERAH KOTA ADMINISTRASI JAKARTA SELATAN,CPNS Umum,Ya,7.09,21.51,1,45
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Provinsi Daerah Khusus Ibukota Jakarta,PEMERINTAH PROVINSI DKI JAKARTA | BADAN KEPEGAWAIAN DAERAH | SUKU BADAN KEPEGAWAIAN DAERAH KOTA ADMINISTRASI JAKARTA TIMUR | SUBKELOMPOK JABATAN DAN KEPANGKATAN SUKU BADAN KEPEGAWAIAN KOTA ADMINISTRASI JAKARTA TIMUR,CPNS Umum,Ya,7.09,21.51,1,60
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Provinsi Daerah Khusus Ibukota Jakarta,PEMERINTAH PROVINSI DKI JAKARTA | BADAN KEPEGAWAIAN DAERAH | BIDANG KINERJA DAN PENGHARGAAN BADAN KEPEGAWAIAN DAERAH | SUBKELOMPOK PERENCANAAN KINERJA,CPNS Umum,Ya,7.09,21.51,1,9
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Provinsi Daerah Khusus Ibukota Jakarta,PEMERINTAH PROVINSI DKI JAKARTA | BADAN KEPEGAWAIAN DAERAH | SUKU BADAN KEPEGAWAIAN DAERAH KOTA ADMINISTRASI JAKARTA UTARA | SUBKELOMPOK JABATAN DAN KEPANGKATAN SUKU BADAN KEPEGAWAIAN DAERAH KOTA ADMINISTRASI JAKARTA UTARA,CPNS Umum,Ya,7.09,21.51,1,21
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Provinsi Daerah Khusus Ibukota Jakarta,PEMERINTAH PROVINSI DKI JAKARTA | BADAN KEPEGAWAIAN DAERAH | BIDANG JABATAN DAN KEPANGKATAN BADAN KEPEGAWAIAN DAERAH | SUBKELOMPOK JABATAN FUNGSIONAL,CPNS Umum,Ya,7.09,21.51,1,22
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Provinsi Daerah Khusus Ibukota Jakarta,PEMERINTAH PROVINSI DKI JAKARTA | BADAN KEPEGAWAIAN DAERAH | PUSAT DATA DAN INFORMASI KEPEGAWAIAN | SATUAN PELAKSANA PENGELOLAAN DATA KEPEGAWAIAN,CPNS Umum,Ya,7.09,21.51,1,35
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Provinsi Daerah Khusus Ibukota Jakarta,PEMERINTAH PROVINSI DKI JAKARTA | BADAN KEPEGAWAIAN DAERAH | BIDANG PENGADAAN DAN MUTASI BADAN KEPEGAWAIAN DAERAH | SUBKELOMPOK PERENCANAAN PEGAWAI,CPNS Umum,Ya,7.09,21.51,1,9
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Provinsi Daerah Khusus Ibukota Jakarta,PEMERINTAH PROVINSI DKI JAKARTA | BADAN KEPEGAWAIAN DAERAH | BIDANG JABATAN DAN KEPANGKATAN BADAN KEPEGAWAIAN DAERAH | SUBKELOMPOK KEPANGKATAN,CPNS Umum,Ya,7.09,21.51,1,8
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Provinsi Daerah Khusus Ibukota Jakarta,PEMERINTAH PROVINSI DKI JAKARTA | BADAN KEPEGAWAIAN DAERAH | PUSAT DATA DAN INFORMASI KEPEGAWAIAN | SATUAN PELAKSANA SISTEM INFORMASI KEPEGAWAIAN,CPNS Umum,Ya,7.09,21.51,1,32
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Provinsi Daerah Khusus Ibukota Jakarta,PEMERINTAH PROVINSI DKI JAKARTA | BADAN KEPEGAWAIAN DAERAH | BIDANG PEMBINAAN DAN DISIPLIN BADAN KEPEGAWAIAN DAERAH | SUBKELOMPOK PEMBERHENTIAN,CPNS Umum,Ya,7.09,21.51,1,4
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Provinsi Daerah Khusus Ibukota Jakarta,PEMERINTAH PROVINSI DKI JAKARTA | BADAN KEPEGAWAIAN DAERAH | BIDANG JABATAN DAN KEPANGKATAN BADAN KEPEGAWAIAN DAERAH | SUBKELOMPOK PROMOSI,CPNS Umum,Ya,7.09,21.51,1,2
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Provinsi Daerah Khusus Ibukota Jakarta,PEMERINTAH PROVINSI DKI JAKARTA | BADAN KEPEGAWAIAN DAERAH | BIDANG PENGADAAN DAN MUTASI BADAN KEPEGAWAIAN DAERAH | SUBKELOMPOK MUTASI DAN PENDAYAGUNAAN,CPNS Umum,Ya,7.09,21.51,1,10
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Provinsi Daerah Khusus Ibukota Jakarta,PEMERINTAH PROVINSI DKI JAKARTA | BADAN KEPEGAWAIAN DAERAH | PUSAT PENILAIAN KOMPETENSI PEGAWAI | SATUAN PELAKSANA PERENCANAAN DAN PENGEMBANGAN KOMPETENSI JABATAN,CPNS Umum,Ya,7.09,21.51,1,10
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Provinsi Daerah Khusus Ibukota Jakarta,PEMERINTAH PROVINSI DKI JAKARTA | BADAN KEPEGAWAIAN DAERAH | BIDANG PEMBINAAN DAN DISIPLIN BADAN KEPEGAWAIAN DAERAH | SUBKELOMPOK DISIPLIN,CPNS Umum,Ya,7.09,21.51,1,6
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Provinsi Daerah Khusus Ibukota Jakarta,PEMERINTAH PROVINSI DKI JAKARTA | BADAN KEPEGAWAIAN DAERAH | BIDANG KINERJA DAN PENGHARGAAN BADAN KEPEGAWAIAN DAERAH | SUBKELOMPOK PENGHARGAAN,CPNS Umum,Ya,7.09,21.51,1,9
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Provinsi Daerah Khusus Ibukota Jakarta,PEMERINTAH PROVINSI DKI JAKARTA | BADAN KEPEGAWAIAN DAERAH | BIDANG KINERJA DAN PENGHARGAAN BADAN KEPEGAWAIAN DAERAH | SUBKELOMPOK PENILAIAN KINERJA,CPNS Umum,Ya,7.09,21.51,1,6
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Provinsi Daerah Khusus Ibukota Jakarta,PEMERINTAH PROVINSI DKI JAKARTA | BADAN KEPEGAWAIAN DAERAH | SUKU BADAN KEPEGAWAIAN DAERAH KOTA ADMINISTRASI JAKARTA PUSAT | SUBKELOMPOK JABATAN DAN KEPANGKATAN SUKU BADAN KEPEGAWAIAN DAERAH KOTA ADMINISTRASI JAKARTA PUSAT,CPNS Umum,Ya,7.09,21.51,1,14
PERENCANA AHLI PERTAMA,Pemerintah Provinsi Daerah Khusus Ibukota Jakarta,PEMERINTAH PROVINSI DKI JAKARTA | BADAN PERENCANAAN PEMBANGUNAN DAERAH | PUSAT RISET DAN INOVASI DAERAH | SATUAN PELAKSANA INVENSI DAN INOVASI,CPNS Umum,Ya,7.09,22.41,1,113
PERENCANA AHLI PERTAMA,Pemerintah Provinsi Jawa Barat,PEMERINTAH DAERAH PROVINSI JAWA BARAT | DINAS KETAHANAN PANGAN DAN PETERNAKAN | SEKRETARIAT,CPNS Umum,Tidak,3,5,1,115
MANGGALA INFORMATIKA AHLI PERTAMA,Pemerintah Provinsi Jawa Timur,Pemerintah Provinsi Jawa Timur | Dinas Komunikasi dan Informatika | Kelompok Jabatan Fungsional,CPNS Umum,Tidak,5.22,13.28,1,50
PERENCANA AHLI PERTAMA,Pemerintah Provinsi Jawa Timur,"Pemerintah Provinsi Jawa Timur | Dinas Kesehatan | RSUD MOHAMMAD NOER PAMEKASAN | BAGIAN TATA USAHA | SUBBAGIAN KEUANGAN, ASET DAN PENYUSUNAN PROGRAM",CPNS Umum,Tidak,5.68,14.77,1,25
SANDIMAN AHLI PERTAMA,Pemerintah Provinsi Jawa Timur,Pemerintah Provinsi Jawa Timur | Dinas Komunikasi dan Informatika | Kelompok Jabatan Fungsional,CPNS Umum,Tidak,5.22,13.28,2,41
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Provinsi Kalimantan Tengah,Pemerintah Provinsi Kalimantan Tengah | DINAS PERHUBUNGAN,CPNS Umum,Tidak,2.79,4.58,2,24
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Provinsi Kalimantan Tengah,Pemerintah Provinsi Kalimantan Tengah | DINAS PEMBERDAYAAN MASYARAKAT DAN DESA,CPNS Umum,Tidak,2.79,4.58,1,13
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Provinsi Kalimantan Tengah,Pemerintah Provinsi Kalimantan Tengah | DINAS TENAGA KERJA DAN TRANSMIGRASI | SEKRETARIAT,CPNS Umum,Tidak,2.79,4.58,4,240
PERENCANA AHLI PERTAMA,Pemerintah Provinsi Kalimantan Tengah,Pemerintah Provinsi Kalimantan Tengah | DINAS TENAGA KERJA DAN TRANSMIGRASI | SEKRETARIAT,CPNS Umum,Tidak,2.79,4.58,4,55
MANGGALA INFORMATIKA AHLI PERTAMA,Pemerintah Provinsi Kalimantan Timur,PEMERINTAH PROPINSI KALIMANTAN TIMUR | SEKRETARIAT DAERAH | DINAS KOMUNIKASI DAN INFORMATIKA | BIDANG TEKNOLOGI INFORMASI KOMUNIKASI DAN PERSANDIAN,CPNS Penyandang Disabilitas,Ya,10,15,1,0
MANGGALA INFORMATIKA AHLI PERTAMA,Pemerintah Provinsi Kalimantan Timur,PEMERINTAH PROPINSI KALIMANTAN TIMUR | SEKRETARIAT DAERAH | DINAS KOMUNIKASI DAN INFORMATIKA | BIDANG TEKNOLOGI INFORMASI KOMUNIKASI DAN PERSANDIAN,CPNS Umum,Ya,10,15,1,30
PERENCANA AHLI PERTAMA,Pemerintah Provinsi Kalimantan Timur,PEMERINTAH PROPINSI KALIMANTAN TIMUR | SEKRETARIAT DAERAH | DINAS PEMBERDAYAAN MASYARAKAT DAN PEMERINTAHAN DESA | Sekretariat Dinas Pemberdayaan Masyarakat dan Pemerintahan Desa Prov. Kaltim,CPNS Umum,Ya,10,15,1,16
PERENCANA AHLI PERTAMA,Pemerintah Provinsi Kalimantan Timur,PEMERINTAH PROPINSI KALIMANTAN TIMUR | SEKRETARIAT DAERAH | BADAN KEPEGAWAIAN DAERAH | SEKRETARIAT,CPNS Umum,Ya,10,15,1,60
PERENCANA AHLI PERTAMA,Pemerintah Provinsi Kalimantan Timur,PEMERINTAH PROPINSI KALIMANTAN TIMUR | SEKRETARIAT DAERAH | BADAN PENGELOLAAN KEUANGAN DAN ASET DAERAH | SEKRETARIAT,CPNS Umum,Ya,10,15,1,28
PERENCANA AHLI PERTAMA,Pemerintah Provinsi Kalimantan Timur,PEMERINTAH PROPINSI KALIMANTAN TIMUR | SEKRETARIAT DAERAH | DINAS PENANAMAN MODAL DAN PELAYANAN TERPADU SATU PINTU | SEKRETARIAT,CPNS Umum,Ya,10,15,1,13
PERENCANA AHLI PERTAMA,Pemerintah Provinsi Kalimantan Timur,PEMERINTAH PROPINSI KALIMANTAN TIMUR | SEKRETARIAT DAERAH | DINAS PARIWISATA | SEKRETARIAT,CPNS Umum,Ya,10,15,1,55
MANGGALA INFORMATIKA AHLI PERTAMA,Pemerintah Provinsi Nusa Tenggara Barat,"PEMERINTAH PROVINSI NUSA TENGGARA BARAT | DINAS KOMUNIKASI, INFORMATIKA DAN STATISTIK",CPNS Umum,Ya,3,6,1,28
SANDIMAN AHLI PERTAMA,Pemerintah Provinsi Nusa Tenggara Barat,"PEMERINTAH PROVINSI NUSA TENGGARA BARAT | DINAS KOMUNIKASI, INFORMATIKA DAN STATISTIK",CPNS Umum,Tidak,3,6,1,17
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Provinsi Papua Barat Daya,"PEMERINTAH PROVINSI PAPUA BARAT DAYA | DINAS KOPERASI, USAHA KECIL MENENGAH, PERINDUSTRIAN DAN PERDAGANGAN | SEKRETARIAT | SUB BAGIAN UMUM DAN KEPEGAWAIAN",CPNS Orang Asli Papua (oap),Tidak,3.48,4.48,2,2
PERENCANA AHLI PERTAMA,Pemerintah Provinsi Papua Barat Daya,"PEMERINTAH PROVINSI PAPUA BARAT DAYA | DINAS KOPERASI, USAHA KECIL MENENGAH, PERINDUSTRIAN DAN PERDAGANGAN",CPNS Orang Asli Papua (oap),Tidak,3.48,4.48,2,0
PERENCANA AHLI PERTAMA,Pemerintah Provinsi Papua Barat Daya,"PEMERINTAH PROVINSI PAPUA BARAT DAYA | DINAS KOPERASI, USAHA KECIL MENENGAH, PERINDUSTRIAN DAN PERDAGANGAN",CPNS Umum (non Oap),Tidak,3.48,4.48,1,7
MANGGALA INFORMATIKA AHLI PERTAMA,Pemerintah Provinsi Papua Pegunungan,"Pemerintah Provinsi Papua Pegunungan | DINAS KOMUNIKASI, INFORMATIKA, PERSANDIAN DAN STATISTIK",CPNS Orang Asli Papua (oap),Tidak,2.79,7.5,6,30
SANDIMAN AHLI PERTAMA,Pemerintah Provinsi Papua Pegunungan,"Pemerintah Provinsi Papua Pegunungan | DINAS KOMUNIKASI, INFORMATIKA, PERSANDIAN DAN STATISTIK",CPNS Orang Asli Papua (oap),Tidak,2.49,7.5,1,3
SANDIMAN AHLI PERTAMA,Pemerintah Provinsi Papua Pegunungan,"Pemerintah Provinsi Papua Pegunungan | DINAS KOMUNIKASI, INFORMATIKA, PERSANDIAN DAN STATISTIK",CPNS Umum (non Oap),Tidak,2.49,7.5,1,2
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Provinsi Sulawesi Tenggara,Pemerintah Sulawesi Tenggara | Sekretariat Daerah | Badan Pengembangan Sumber Daya Manusia | Bidang Pengembangan Kompetensi Tehnis Umum dan Fungsional,CPNS Umum,Ya,3,5,8,28
PERENCANA AHLI PERTAMA,Pemerintah Provinsi Sulawesi Tenggara,Pemerintah Sulawesi Tenggara | Sekretariat Daerah | Sekretariat DPRD | Bagian Umum dan Keuangan,CPNS Umum,Ya,3,5,1,4
PERENCANA AHLI PERTAMA,Pemerintah Provinsi Sulawesi Tenggara,Pemerintah Sulawesi Tenggara | Sekretariat Daerah | Inspektorat | Sekretariat,CPNS Umum,Ya,3,5,1,4
PERENCANA AHLI PERTAMA,Pemerintah Provinsi Sulawesi Tenggara,Pemerintah Sulawesi Tenggara | Sekretariat Daerah | Dinas Tanaman Pangan dan Peternakan | Sekretariat,CPNS Umum,Ya,3,5,5,24
PERENCANA AHLI PERTAMA,Pemerintah Provinsi Sulawesi Tenggara,Pemerintah Sulawesi Tenggara | Sekretariat Daerah | Asisten Perekonomian dan Pembangunan | Biro Administrasi Pembangunan,CPNS Umum,Ya,3,5,10,168
PERENCANA AHLI PERTAMA,Pemerintah Provinsi Sulawesi Tenggara,Pemerintah Sulawesi Tenggara | Sekretariat Daerah | Asisten Perekonomian dan Pembangunan | Biro Perekonomian | Sub Bagian Tata Usaha Biro,CPNS Umum,Ya,3,5,3,4
PERENCANA AHLI PERTAMA,Pemerintah Provinsi Sulawesi Tenggara,Pemerintah Sulawesi Tenggara | Sekretariat Daerah | Dinas Energi dan Sumber Daya Mineral | Sekretariat,CPNS Umum,Ya,3,5,5,19
PERENCANA AHLI PERTAMA,Pemerintah Provinsi Sulawesi Tenggara,Pemerintah Sulawesi Tenggara | Sekretariat Daerah | Asisten Administrasi Pemerintahan dan Kesra | Biro Hukum | Bagian Bantuan Hukum dan HAM | Sub Bagian Tata Usaha,CPNS Umum,Ya,3,5,3,5
PERENCANA AHLI PERTAMA,Pemerintah Provinsi Sulawesi Tenggara,"Pemerintah Sulawesi Tenggara | Sekretariat Daerah | Dinas Koperasi, Usaha Mikro, Kecil dan Menengah | Sekretariat",CPNS Umum,Ya,3,5,4,10
PERENCANA AHLI PERTAMA,Pemerintah Provinsi Sulawesi Tenggara,Pemerintah Sulawesi Tenggara | Sekretariat Daerah | Dinas Penanaman Modal dan Pelayanan Terpadu Satu Pintu | Sekretariat | Sub Bagian Umum dan Kepegawaian,CPNS Umum,Ya,3,5,10,179
PERENCANA AHLI PERTAMA,Pemerintah Provinsi Sulawesi Tenggara,Pemerintah Sulawesi Tenggara | Sekretariat Daerah | Dinas Sumber Daya Air dan Bina Marga | Sekretariat,CPNS Umum,Ya,3,5,1,2
PERENCANA AHLI PERTAMA,Pemerintah Provinsi Sulawesi Tenggara,Pemerintah Sulawesi Tenggara | Sekretariat Daerah | Badan Perencanaan Pembangunan Daerah,CPNS Umum,Ya,3,5,15,441
PERENCANA AHLI PERTAMA,Pemerintah Provinsi Sulawesi Tenggara,Pemerintah Sulawesi Tenggara | Sekretariat Daerah | Dinas Perindustrian dan Perdagangan | Sekretariat,CPNS Umum,Ya,3,5,1,1
PERENCANA AHLI PERTAMA,Pemerintah Provinsi Sulawesi Tenggara,Pemerintah Sulawesi Tenggara | Sekretariat Daerah | Dinas Perkebunan dan Hortikultura | Sekretariat,CPNS Umum,Ya,3,5,4,9
PERENCANA AHLI PERTAMA,Pemerintah Provinsi Sulawesi Tenggara,Pemerintah Sulawesi Tenggara | Sekretariat Daerah | Badan Kepegawaian Daerah | Sekretariat,CPNS Umum,Ya,3,5,4,16
PERENCANA AHLI PERTAMA,Pemerintah Provinsi Sulawesi Tenggara,Pemerintah Sulawesi Tenggara | Sekretariat Daerah | Badan Kesatuan Bangsa dan Politik | Sekretariat,CPNS Umum,Ya,3,5,2,2
PERENCANA AHLI PERTAMA,Pemerintah Provinsi Sulawesi Tenggara,Pemerintah Sulawesi Tenggara | Sekretariat Daerah | Dinas Komunikasi dan Informatika | Sekretariat | Sub Bagian Program,CPNS Umum,Ya,3,5,3,8
PERENCANA AHLI PERTAMA,Pemerintah Provinsi Sulawesi Tenggara,Pemerintah Sulawesi Tenggara | Sekretariat Daerah | Badan Pengembangan Sumber Daya Manusia | Sekretariat,CPNS Umum,Ya,3,5,5,18
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Provinsi Sumatera Utara,PEMERINTAH PROVINSI SUMATERA UTARA | DINAS KETENAGAKERJAAN | SEKRETARIAT. | SUBBAGIAN UMUM DAN KEPEGAWAIAN,CPNS Umum,Ya,2.23,2.45,1,20
PENATA KELOLA PEMILIHAN UMUM AHLI PERTAMA,Setjen Komisi Pemilihan Umum,ZONA ACEH,CPNS Umum,Tidak,6,7.5,4,161
PENATA KELOLA PEMILIHAN UMUM AHLI PERTAMA,Setjen Komisi Pemilihan Umum,ZONA BALI,CPNS Umum,Tidak,6,7.5,2,64
PENATA KELOLA PEMILIHAN UMUM AHLI PERTAMA,Setjen Komisi Pemilihan Umum,ZONA BANTEN,CPNS Umum,Tidak,6,7.5,6,135
PENATA KELOLA PEMILIHAN UMUM AHLI PERTAMA,Setjen Komisi Pemilihan Umum,ZONA BENGKULU,CPNS Umum,Tidak,6,7.5,5,85
PENATA KELOLA PEMILIHAN UMUM AHLI PERTAMA,Setjen Komisi Pemilihan Umum,ZONA YOGYAKARTA,CPNS Umum,Tidak,6,7.5,1,81
PENATA KELOLA PEMILIHAN UMUM AHLI PERTAMA,Setjen Komisi Pemilihan Umum,ZONA ACEH,CPNS Penyandang Disabilitas,Ya,6,7.5,2,3
PENATA KELOLA PEMILIHAN UMUM AHLI PERTAMA,Setjen Komisi Pemilihan Umum,ZONA BALI,CPNS Penyandang Disabilitas,Ya,6,7.5,1,4
PENATA KELOLA PEMILIHAN UMUM AHLI PERTAMA,Setjen Komisi Pemilihan Umum,ZONA BANTEN,CPNS Penyandang Disabilitas,Ya,6,7.5,1,0
PENATA KELOLA PEMILIHAN UMUM AHLI PERTAMA,Setjen Komisi Pemilihan Umum,ZONA BENGKULU,CPNS Penyandang Disabilitas,Ya,6,7.5,1,2
PENATA KELOLA PEMILIHAN UMUM AHLI PERTAMA,Setjen Komisi Pemilihan Umum,ZONA JAKARTA,CPNS Umum,Tidak,6,7.5,6,261
PENATA KELOLA PEMILIHAN UMUM AHLI PERTAMA,Setjen Komisi Pemilihan Umum,ZONA GORONTALO,CPNS Umum,Tidak,6,7.5,4,238
PENATA KELOLA PEMILIHAN UMUM AHLI PERTAMA,Setjen Komisi Pemilihan Umum,ZONA JAMBI,CPNS Umum,Tidak,6,7.5,5,238
PENATA KELOLA PEMILIHAN UMUM AHLI PERTAMA,Setjen Komisi Pemilihan Umum,ZONA JAWA TIMUR,CPNS Umum,Tidak,6,7.5,21,1090
PENATA KELOLA PEMILIHAN UMUM AHLI PERTAMA,Setjen Komisi Pemilihan Umum,ZONA KALIMANTAN BARAT,CPNS Umum,Tidak,6,7.5,5,99
PENATA KELOLA PEMILIHAN UMUM AHLI PERTAMA,Setjen Komisi Pemilihan Umum,ZONA KALIMANTAN SELATAN,CPNS Umum,Tidak,6,7.5,17,295
PENATA KELOLA PEMILIHAN UMUM AHLI PERTAMA,Setjen Komisi Pemilihan Umum,ZONA KALIMANTAN TENGAH,CPNS Umum,Tidak,6,7.5,8,51
PENATA KELOLA PEMILIHAN UMUM AHLI PERTAMA,Setjen Komisi Pemilihan Umum,ZONA PAPUA TENGAH,CPNS Umum,Tidak,6,7.5,26,48
PENATA KELOLA PEMILIHAN UMUM AHLI PERTAMA,Setjen Komisi Pemilihan Umum,ZONA PAPUA PEGUNUNGAN,CPNS Umum,Tidak,6,7.5,36,118
PENATA KELOLA PEMILIHAN UMUM AHLI PERTAMA,Setjen Komisi Pemilihan Umum,ZONA PAPUA SELATAN,CPNS Umum,Tidak,6,7.5,27,70
PENATA KELOLA PEMILIHAN UMUM AHLI PERTAMA,Setjen Komisi Pemilihan Umum,ZONA PAPUA,CPNS Umum,Tidak,6,7.5,24,201
PENATA KELOLA PEMILIHAN UMUM AHLI PERTAMA,Setjen Komisi Pemilihan Umum,ZONA SUMATERA UTARA,CPNS Umum,Tidak,6,7.5,6,236
PENATA KELOLA PEMILIHAN UMUM AHLI PERTAMA,Setjen Komisi Pemilihan Umum,ZONA SUMATERA SELATAN,CPNS Umum,Tidak,6,7.5,13,320
PENATA KELOLA PEMILIHAN UMUM AHLI PERTAMA,Setjen Komisi Pemilihan Umum,ZONA SUMATERA BARAT,CPNS Umum,Tidak,6,7.5,2,57
PENATA KELOLA PEMILIHAN UMUM AHLI PERTAMA,Setjen Komisi Pemilihan Umum,ZONA LAMPUNG,CPNS Umum,Tidak,6,7.5,6,159
PENATA KELOLA PEMILIHAN UMUM AHLI PERTAMA,Setjen Komisi Pemilihan Umum,ZONA KEPULAUAN BANGKA BELITUNG,CPNS Umum,Tidak,6,7.5,6,134
PENATA KELOLA PEMILIHAN UMUM AHLI PERTAMA,Setjen Komisi Pemilihan Umum,ZONA KALIMANTAN TIMUR,CPNS Umum,Tidak,6,7.5,14,157
PENATA KELOLA PEMILIHAN UMUM AHLI PERTAMA,Setjen Komisi Pemilihan Umum,ZONA NUSA TENGGARA TIMUR,CPNS Umum,Tidak,6,7.5,37,723
PENATA KELOLA PEMILIHAN UMUM AHLI PERTAMA,Setjen Komisi Pemilihan Umum,ZONA NUSA TENGGARA BARAT,CPNS Umum,Tidak,6,7.5,2,53
PENATA KELOLA PEMILIHAN UMUM AHLI PERTAMA,Setjen Komisi Pemilihan Umum,ZONA SULAWESI BARAT,CPNS Umum,Tidak,6,7.5,5,131
PENATA KELOLA PEMILIHAN UMUM AHLI PERTAMA,Setjen Komisi Pemilihan Umum,ZONA SULAWESI TENGAH,CPNS Umum,Tidak,6,7.5,5,79
PENATA KELOLA PEMILIHAN UMUM AHLI PERTAMA,Setjen Komisi Pemilihan Umum,ZONA SULAWESI UTARA,CPNS Umum,Tidak,6,7.5,19,430
PENATA KELOLA PEMILIHAN UMUM AHLI PERTAMA,Setjen Komisi Pemilihan Umum,ZONA SULAWESI TENGGARA,CPNS Umum,Tidak,6,7.5,9,217
PENATA KELOLA PEMILIHAN UMUM AHLI PERTAMA,Setjen Komisi Pemilihan Umum,ZONA SULAWESI SELATAN,CPNS Umum,Tidak,6,7.5,2,138
PENATA KELOLA PEMILIHAN UMUM AHLI PERTAMA,Setjen Komisi Pemilihan Umum,ZONA MALUKU UTARA,CPNS Umum,Tidak,6,7.5,14,102
PENATA KELOLA PEMILIHAN UMUM AHLI PERTAMA,Setjen Komisi Pemilihan Umum,ZONA MALUKU,CPNS Umum,Tidak,6,7.5,5,46
PENATA KELOLA PEMILIHAN UMUM AHLI PERTAMA,Setjen Komisi Pemilihan Umum,ZONA JAWA TENGAH,CPNS Umum,Tidak,6,7.5,1,56
PENATA KELOLA PEMILIHAN UMUM AHLI PERTAMA,Setjen Komisi Pemilihan Umum,ZONA KEPULAUAN RIAU,CPNS Umum,Tidak,6,7.5,9,197
PENATA KELOLA PEMILIHAN UMUM AHLI PERTAMA,Setjen Komisi Pemilihan Umum,ZONA RIAU,CPNS Umum,Tidak,6,7.5,7,300
PENATA KELOLA PEMILIHAN UMUM AHLI PERTAMA,Setjen Komisi Pemilihan Umum,ZONA PAPUA BARAT DAYA,CPNS Umum,Tidak,6,7.5,16,70
PENATA KELOLA PEMILIHAN UMUM AHLI PERTAMA,Setjen Komisi Pemilihan Umum,ZONA PAPUA BARAT,CPNS Umum,Tidak,6,7.5,19,75
PENATA KELOLA PEMILIHAN UMUM AHLI PERTAMA,Setjen Komisi Pemilihan Umum,ZONA KALIMANTAN UTARA,CPNS Umum,Tidak,6,7.5,27,415
PENATA KELOLA PEMILIHAN UMUM AHLI PERTAMA,Setjen Komisi Pemilihan Umum,ZONA JAWA BARAT,CPNS Umum,Tidak,6,7.5,24,784
PENATA KELOLA PEMILIHAN UMUM AHLI PERTAMA,Setjen Komisi Pemilihan Umum,SEKRETARIAT JENDERAL KPU,CPNS Umum,Tidak,6,7.5,54,2583
PENATA KELOLA PEMILIHAN UMUM AHLI PERTAMA,Setjen Komisi Pemilihan Umum,ZONA JAKARTA,CPNS Penyandang Disabilitas,Ya,6,7.5,1,1
PENATA KELOLA PEMILIHAN UMUM AHLI PERTAMA,Setjen Komisi Pemilihan Umum,ZONA GORONTALO,CPNS Lulusan Terbaik,Tidak,6,7.5,1,3
PENATA KELOLA PEMILIHAN UMUM AHLI PERTAMA,Setjen Komisi Pemilihan Umum,ZONA JAMBI,CPNS Penyandang Disabilitas,Ya,6,7.5,1,1
PENATA KELOLA PEMILIHAN UMUM AHLI PERTAMA,Setjen Komisi Pemilihan Umum,ZONA JAWA BARAT,CPNS Penyandang Disabilitas,Ya,6,7.5,1,2
